user_id,catb_recommender
22,"[1082185, 1070820, 944836, 6534178, 1023473, 1048257, 993466, 862349, 1104349, 858743, 991874, 934369, 7025106, 1055425, 6034857, 900586, 1011578, 848154, 970119, 825749, 970030, 1082212, 995965, 880150, 979707, 1001702, 1060408, 916758, 916993, 6034577, 827656, 866755, 1110142, 976199, 1138443, 1124507, 840361, 5569374, 921504, 995785, 1047769, 856345, 885863, 7410288, 854852, 1047619, 1037332, 921836, 1005274, 960732, 1059347, 1075074, 990656, 15926886, 1017472, 1101706, 1027569, 888275, 1075368, 962568, 1073775, 1055646, 5978656, 5978648, 1022097, 1105917, 1130111, 914577, 849843, 12949855, 872137, 5569327, 845307, 1052335, 932340, 7441419, 5568489, 941295, 1087102, 824758, 5569471, 825541, 860776, 1133390, 866211, 1018740, 5570048, 834484, 883003, 1022254, 916122, 1096317, 929472, 1132789, 850656, 1079228, 878996, 903325, 883404, 961554, 909714, 1137688, 1132771, 1119830, 1130777, 843756, 1126899, 904360, 5569230, 897088, 1058997, 1138854, 1029504, 857503, 901062, 5568378, 826249, 857006, 981760, 866227, 1046756, 971922, 12810393, 920200, 908531, 5568729, 986912, 5569845, 1071939, 9837501, 844179, 847982, 1131602, 1069334, 1104695, 873178, 995816, 923746, 995242, 1098066, 8014645, 990797, 1056509, 983584, 1122115, 1004906, 845208, 1033142, 870515, 1053690, 13190349, 1024306, 8090521, 1038217, 1065593, 12988031, 1051402, 938700, 829323, 1118627, 1081177, 962229, 1106523, 12987976, 852600, 951590, 1005186, 867188, 1029743, 917816, 987562, 899624, 1006184, 1136257, 933835, 1133018, 937060, 935968, 994928, 1013321, 13945244, 13382402, 913210, 874643, 913785, 1110572, 835098, 1039156, 878637, 923528, 1037863, 1007195, 914190, 7139529, 885582, 1092835, 916050, 909894, 887503, 1075505, 12754036, 1043301, 1113415, 8090440, 1120362, 837304, 879755, 1094262, 819518, 1074223, 10355978, 1068719, 844165, 938138, 833025, 965766, 1026118, 1051434, 1075175, 877226, 821695, 866871, 1105488, 1003472, 928640, 859075, 1076056, 10284966, 8181451, 1092026, 1044078, 893018, 1023720, 1085604, 5592931, 1127831, 910032, 9526410, 1096036, 930118]"
23,"[995242, 1082185, 1029743, 1034176, 6534178, 981760, 1075368, 1039156, 1005274, 1029688, 1115576, 1039781, 883404, 1070272, 911388, 1004436, 1051468, 873203, 906335, 1138858, 961554, 842140, 840361, 1102067, 916122, 859191, 862349, 1108854, 1044805, 1070820, 909338, 951590, 888476, 875396, 1130763, 995785, 1078741, 1058930, 9832160, 838097, 1120362, 1053690, 860776, 930917, 962568, 837644, 1043301, 924014, 5978656, 903233, 987562, 831763, 12810422, 1077555, 1076306, 826249, 1079987, 893221, 1091520, 1098066, 15926712, 859075, 1065593, 844165, 893018, 9835903, 893501, 5569230, 965766, 1019479, 885710, 1096036, 1068719, 1004906, 1097195, 927110, 854852, 1058997, 866211, 923746, 1026118, 878996, 1081177, 1126899, 903325, 1044078, 1006184, 1133018, 844179, 962229, 1023830, 908531, 904360, 1106523, 1127831]"
24,"[1106523, 1092026, 1133018, 844165, 1036501, 1053690, 1096036, 868764, 1082185, 972312, 6534178, 926905, 1076875, 916381, 1132771, 9420312, 1016800, 1037340, 908531, 8203451, 1082172, 883404, 1056762, 899624, 877447, 15926863, 893501, 986912, 1011832, 1038663, 951590, 10285144, 1014948, 15926887, 879755, 923746, 1110572, 994928, 5569230, 906262, 15926844, 1070845, 826249, 1065593, 893018, 1094308, 1028995, 1126899, 965766, 9835619, 1098066, 13189726, 12324956, 840361, 866211, 1068719, 895680, 983584, 1029743, 981760, 1038217, 870547, 860776, 1085604, 1094955, 15926638, 995785, 882830, 5978656, 903325, 969568, 995242, 878996, 844462, 1081177, 844179, 962229, 859075, 1058997, 1044078, 898068, 916122, 1004906, 962568, 862349, 961554, 5592772, 854852, 1070820, 1111498, 5580793, 904360, 998049, 1127831]"
25,"[929018, 995242, 1082185, 1029743, 6534178, 1003188, 8090521, 911470, 8090537, 1106523, 844179, 903233, 863449, 5569327, 1133018, 1038217, 5568378, 1101567, 938700, 898510, 1058779, 883404, 1096036, 1074524, 858302, 901062, 1110244, 854133, 1084177, 979707, 968936, 873627, 826249, 1086795, 15452812, 1012284, 1065593, 1004909, 1044078, 1118281, 875396, 994928, 12427353, 885863, 891141, 908145, 1071939, 1102949, 12949590, 5569230, 866227, 1035386, 1027039, 12301100, 967395, 1134522, 5978656, 5978648, 12301109, 838186, 965766, 1031923, 1055646, 7410014, 943233, 908531, 822785, 1040700, 1027569, 5569471, 1019479, 1081177, 962229, 1004906, 914190, 947798, 951590, 879755, 981760, 1035143, 1110695, 9487927, 1033142, 961554, 867648, 906844, 960528, 941741, 844165, 9527323, 1119399, 15629778, 12757007, 833025, 1002558, 920844, 1017838, 979877, 904360, 1005186, 995785, 1054262, 869577, 849843, 869728, 878996, 1043971, 927291, 944317, 1098066, 844818, 962568, 819765, 866211, 910777, 1000002, 1002850, 893018, 845208, 1133254, 864532, 847982, 10121965, 860776, 1041796, 918368, 910032, 1135222, 1053690, 15926927, 916122, 5587656, 6034857, 899624, 923746, 987562, 933835, 841228, 890610, 859075, 1085604, 1094955, 822225, 1022254, 1131438, 896369, 932242, 834484, 990797, 909894, 828867, 1092026, 854852, 1077643, 13506200, 913785, 973916, 983584, 1075175, 898068, 825994, 1075786, 1138858, 913210, 5592931, 15596279, 1026118, 1066289, 1068719, 906923, 986912, 10355978, 1048200, 840361, 845307, 952163, 864774, 1126899, 1070820, 1134109, 862349, 9242918, 1037863, 883003, 1054088, 1058997, 1024306, 903325, 1023720, 1105488, 1127831]"
26,"[995242, 1082185, 1029743, 6534178, 1082212, 835004, 981760, 885463, 1003188, 849843, 1106301, 5585510, 1127758, 921836, 9707137, 883404, 1050851, 5591154, 866211, 1013572, 13382327, 1062002, 979707, 939636, 969866, 1122358, 933067, 1025611, 1123842, 850807, 1121636, 961554, 1009368, 1054262, 865528, 895680, 994928, 821083, 913210, 995785, 918335, 839419, 843558, 15716719, 962568, 848970, 1051323, 899624, 869150, 916122, 7410014, 8119157, 1104649, 906923, 860776, 1069621, 951590, 1040700, 6463789, 858302, 965766, 834484, 1042438, 826249, 1022254, 896862, 990797, 1004906, 882013, 5978656, 5978648, 1051516, 838186, 1098066, 9245429, 986912, 859075, 861279, 834117, 5568378, 918846, 844179, 1024306, 936594, 903325, 820122, 9296919, 904129, 845208, 1068719, 9297154, 1081177, 7443351, 878996, 912112, 9526564, 1062966, 1074868, 940766, 840361, 923746, 914190, 909894, 1122876, 1096036, 901062, 1071342, 1065593, 1033142, 1058997, 854852, 1044078, 962229, 844165, 7409824, 833025, 947865, 6704035, 9527160, 1076056, 908531, 1133018, 5569230, 1124077, 1102949, 1106523, 1085604, 931324, 904360, 1053690, 867188, 862349, 5592694, 1126899, 1070820, 965267, 1127179, 1092026, 952163, 933637, 1023720, 930118, 1127831]"
27,"[10182813, 1031923, 9245108, 1012284, 12673243, 1077555, 1019479, 1002558, 1082185, 1005609, 986912, 1056509, 987562, 6534178, 1016302, 1102416, 1048272, 883404, 887003, 887503, 826249, 981760, 1038217, 819765, 1098066, 863529, 995242, 1029743, 847982, 1076056, 1004906, 904360, 1131438, 1133018, 1044078, 951590, 1106523, 5978656, 844179, 833025, 995785, 1058930, 914190, 1075368, 954495, 916122, 819845, 975649, 1132771, 1006184, 962568, 908531, 961554, 862349, 866211, 5569230, 840361, 923746, 1070820, 1058997, 1127831, 1126899]"
28,"[1082185, 6534030, 6533362, 10344585, 6534178, 916122, 8177622, 5569471, 14106445, 5568378, 892531, 8090521, 862349, 5569327, 940947, 874972, 849202, 1065593, 850676, 992730, 854900, 1070820, 994685, 13506200, 1017195, 1017363, 1075368, 7155863, 5569230, 1053690, 996028, 1038325, 985999, 1068832, 883404, 1083840, 861419, 951412, 1027068, 903567, 967395, 981760, 1101173, 990797, 903325, 995785, 961554, 1051516, 1058997, 860776, 962568, 1004906, 5978656, 1038217, 1120443, 1105120, 995242, 914190, 13003092, 6979222, 930603, 951590, 919948, 1126899, 1029743, 859075, 913785, 826249, 1055155, 1068719, 1098066, 1106523, 844179, 866211, 840361, 854852, 1044078, 1081177, 1072968, 878996, 1133018, 923746, 871741, 8181451, 908531, 12185599, 1074594, 904360, 1127831]"
29,"[844165, 1082185, 1053690, 1076875, 839094, 995242, 1092026, 868764, 1029743, 893501, 981760, 916381, 951590, 1102185, 1133018, 849202, 1075793, 826249, 1098066, 1106523, 841309, 840361, 867188, 827180, 1128744, 15831255, 1048507]"
30,"[1082185, 6534178, 1070820, 981760, 6463742, 862349, 914190, 873203, 6534480, 5591083, 5585701, 12946027, 859075, 995242, 883404, 961554, 987562, 822178, 916122, 1002558, 1136257, 951590, 1029743, 12810389, 854405, 995785, 903325, 1024306, 1022254, 1112238, 1133018, 1126899, 833025, 840361, 826249, 923746, 1098066, 1004906, 1106523, 1051516, 1081177, 1043301, 5569230, 908531, 904360, 848761, 1127831]"
31,"[1082185, 6534178, 982469, 1070820, 819978, 862349, 1126899, 1040807, 981760, 1004906, 916122, 1058997, 1101010, 987562, 951590, 961554, 885863, 859075, 879876, 933835, 840361, 878996, 907647, 866211, 997907, 1055504, 1002558, 6034857, 995785, 979707, 1009449, 1070702, 1034686, 1136257, 845208, 860776, 1056492, 976199, 5569230, 898847, 968992, 5978656, 5978648, 995242, 1138443, 6463742, 1044078, 1105917, 909714, 986912, 834484, 903325, 1110142, 1051516, 921504, 942817, 897954, 820165, 1104343, 1129576, 847982, 883404, 999971, 1070214, 977344, 5568729, 940947, 1087102, 5585701, 7166865, 1113141, 885290, 5569471, 962568, 1123556, 866755, 883003, 1057260, 906923, 874149, 939527, 1139827, 873887, 1029743, 879755, 1018740, 6463727, 915617, 12385374, 923746, 856345, 1022254, 921744, 7166861, 955288, 5570383, 1055646, 825365, 845868, 1024306, 826249, 1115577, 1039156, 889649, 1081177, 899624, 964520, 995965, 901062, 845307, 849843, 833025, 7166791, 844179, 847270, 7025106, 1074333, 1109374, 874972, 1110572, 898212, 854405, 893118, 1126979, 1133018, 860248, 15716445, 970119, 854852, 1085604, 1013503, 824005, 1043751, 908531, 9881666, 1044895, 1027168, 938700, 914190, 871061, 1005186, 978906, 15716719, 1042438, 1093113, 12262778, 943362, 916993, 904360, 1026118, 914318, 855356, 5568378, 819927, 819063, 873654, 1106523, 1068719, 1122358, 843756, 1037863, 993638, 906838, 953180, 962229, 909894, 954642, 1033142, 890610, 1053690, 868423, 1062128, 848319, 16729415, 868764, 983584, 832678, 1096036, 908318, 856435, 1065331, 1043730, 1098066, 914577, 1122547, 1078763, 1137775, 1039287, 981086, 893501, 1006184, 9526673, 859427, 971922, 1013321, 959316, 912902, 1056746, 1001412, 882190, 866227, 861419, 1092588, 9837501, 5569845, 1108152, 1065593, 897125, 1131382, 1071939, 896085, 1051989, 930118, 871756, 5592931, 896369, 1132771, 994928, 1128016, 959219, 1075368, 1077490, 8290421, 13776705, 1031906, 913785, 887393, 1103629, 965766, 920844, 1008032, 1028816, 969977, 15596279, 1058404, 1078100, 9859111, 913144, 1054424, 1051781, 864805, 952163, 893018, 8090521, 1027569, 907418, 1007195, 9522453, 9832156, 1097195, 9524511, 1110764, 825006, 881706, 1049788, 1079820, 1092026, 1137688, 999858, 821695, 1097849, 12352201, 8090537, 1055201, 971957, 1105034, 1056509, 1037337, 12810393, 9833277, 1043590, 1100137, 1062973, 12301109, 907014, 913210, 1023830, 1077555, 1073244, 1086713, 1105488, 990797, 1062966, 1038217, 1111722, 834117, 858918, 844165, 1076056, 9368203, 1080414, 1124729, 1127831, 7025275, 910032, 1098248, 891954, 1023720, 933637, 965267, 9526410, 9527290]"
32,"[1082185, 1058997, 6534178, 6602697, 1070820, 862349, 961554, 1028816, 878996, 1126899, 840361, 944836, 1055504, 880427, 962568, 1037332, 893501, 970030, 5569471, 6034857, 1119051, 1049906, 1108152, 824005, 1026118, 1074172, 9677202, 1110142, 1094924, 1137688, 920002, 1039156, 855718, 901062, 1007269, 1035843, 15972298, 1003649, 1048068, 919423, 1055425, 1081177, 903325, 979707, 843756, 1092040, 909714, 1025641, 882247, 1002178, 951412, 925694, 865156, 825541, 1051516, 1004906, 834484, 1009449, 14025185, 995785, 1088836, 848471, 894447, 6039687, 860776, 994928, 12385916, 849843, 967395, 1068957, 10457044, 908318, 5568729, 1005186, 5978656, 5978648, 1053690, 9419444, 8181477, 959737, 7025250, 8293447, 12673433, 916122, 868764, 13071902, 854852, 883404, 1034686, 845208, 911470, 866211, 976199, 12385373, 909306, 900842, 862826, 1136257, 1070782, 821200, 986912, 883932, 828867, 1099089, 828143, 887474, 987562, 995965, 923746, 1085696, 1022254, 942556, 9487603, 913785, 837270, 907625, 935993, 844175, 897125, 930603, 938700, 914190, 920205, 866227, 981760, 1024306, 913210, 850562, 965766, 1038217, 1075074, 1002558, 847982, 869177, 826249, 1108844, 1055646, 1065593, 1098066, 1029743, 833025, 899624, 850529, 870515, 5569230, 940278, 5568378, 1033142, 1051434, 1098815, 983584, 1096036, 859075, 933835, 1068719, 839346, 826784, 929605, 8014645, 962229, 995242, 1027569, 1092354, 844165, 1022053, 951590, 1085604, 844179, 12648967, 869622, 1106523, 885023, 1101725, 1100137, 908531, 904360, 910032, 1092026, 1044078, 5981072, 881883, 1133018, 919766, 5592931, 866172, 1028953, 1105488, 1023720, 1127831]"
33,"[1082185, 986912, 5590613, 5590695, 879755, 5591103, 5572738, 993638, 1110572, 1085604, 860975, 1044655, 820122, 995242, 969866, 981760, 1106523, 826249, 871756, 1098066, 1029743, 1133018, 951590, 10351524, 840361]"
34,"[1082185, 993638, 986912, 879755, 1110572, 6534178, 987562, 883404, 1000753, 819063, 1044805, 1065593, 847573, 995242, 829722, 1004906, 916381, 981760, 15716719, 1029743, 1056005, 909268, 1110255, 1106523, 5569230, 1044078, 951590, 844179, 1096635, 1133018, 840361, 923746, 826249, 1098066, 995785, 1070820, 845622, 1138474, 908531, 904360, 1127831]"
35,"[1058997, 1082185, 1126899, 1053690, 5569230, 1133018, 6034577, 1092026, 1106523, 1056509, 6534178, 1076875, 893501, 819978, 1048462, 993638, 860975, 951590, 870547, 5569845, 883404, 840361, 986912, 1126895, 839419, 1039156, 869573, 833025, 923746, 831390, 6463752, 6534578, 832442, 846823, 961554, 908531, 1008787, 1040807, 916122, 995785, 981760, 1044078, 877358, 995242, 826249, 6464165, 843744, 1098066, 866211, 962568, 1029743, 1004906, 837270, 865456, 1070820, 871876, 1076056, 904360, 1127831]"
36,"[1029743, 995242, 1097991, 1082185, 866211, 878996, 865705, 1003188, 909714, 1055504, 6534178, 925626, 1062002, 1062117, 1080472, 1044805, 1047076, 851287, 908531, 1079023, 906923, 1126899, 912451, 5568378, 901062, 1024306, 916122, 926905, 8019977, 1058997, 928342, 5564901, 7464370, 902172, 5585510, 924352, 859075, 8276172, 921744, 1067779, 863885, 15926886, 981760, 982790, 865174, 961554, 1004906, 1106064, 819927, 1014948, 1038692, 1075313, 8273833, 1101980, 962229, 912817, 1096317, 879755, 1075214, 883404, 844179, 962568, 9420140, 979707, 1106301, 1045220, 6034857, 918335, 970866, 5995312, 870547, 6633273, 995785, 1050851, 969568, 826666, 1010190, 1070820, 10121965, 851819, 1005186, 824005, 834484, 1108152, 1054262, 5569471, 1070214, 857503, 873902, 849843, 994928, 897954, 1085920, 913210, 856060, 1136257, 1081177, 873627, 12384431, 13945244, 977497, 8090521, 867931, 860776, 1109370, 938700, 954966, 930917, 872177, 1053924, 903325, 900145, 845208, 847025, 1081262, 7410168, 5978656, 5978648, 1057113, 1000908, 10344586, 1025641, 987724, 826249, 873203, 847982, 1071939, 983584, 840361, 1092026, 9523058, 1029624, 1118012, 1098066, 1096036, 866227, 1013321, 5591814, 5592931, 12810393, 952806, 995965, 904833, 9677109, 922636, 970747, 935393, 7466252, 898068, 986912, 891542, 1079987, 1069621, 899624, 893018, 913785, 854852, 909894, 13115579, 1131602, 1031260, 871513, 832678, 866871, 862349, 1026118, 1006184, 7441873, 1048200, 1075505, 1055646, 923746, 833025, 960744, 12263692, 990797, 12349795, 933835, 12670071, 965766, 1033142, 987562, 1127179, 914190, 1033707, 910032, 1044078, 1110572, 1026737, 9526410, 7169034, 951590, 933637, 1093329, 844165, 976199, 1068719, 949334, 1076056, 904360, 12670635, 1075368, 1085604, 1038217, 1105488, 1022254, 1007195, 930118, 1053690, 1037863, 965267, 1106523, 1065593, 1127831, 1023720, 5569230, 1098248, 9527290, 1133018]"
37,"[1106523, 1082185, 844165, 1133018, 1092026, 1053690, 1067695, 1097001, 868764, 6534178, 1076875, 862732, 916381, 5569230, 1019099, 883404, 893501, 1014948, 1096036, 1135681, 1128812, 923746, 951590, 981760, 826249, 959985, 1098066, 919948, 995242, 995785, 835973, 840361, 1126899, 1138854, 916122, 961554, 898869, 1004906, 1022254, 1081177, 908531, 1029743, 1070820, 1022097, 1127179, 904360, 1127831]"
38,"[1082185, 6704207, 963835, 1029743, 1106523]"
39,"[1082185, 6602697, 1127716, 961554, 981760, 1126899, 860776, 972665, 857503, 840361, 5591154, 1070820, 1011300, 962568, 888835, 6534178, 946273, 6034857, 949784, 995785, 987562, 923789, 1042438, 862349, 1016709, 6463742, 833458, 834484, 907631, 1110142, 882496, 901062, 1000707, 971949, 1058997, 1136257, 1102927, 957164, 933835, 959821, 929433, 979707, 1040346, 1037332, 7025250, 859075, 883404, 999971, 13417591, 908145, 878996, 1029743, 1110572, 1034686, 913210, 873627, 864532, 1095040, 822140, 921744, 9837807, 958700, 970030, 1130581, 10285185, 886481, 1048383, 1048462, 826249, 5569471, 987724, 845208, 893018, 869577, 5569327, 5568378, 856345, 925437, 1015597, 1002558, 951590, 868683, 1137344, 1013321, 1003188, 1096036, 970747, 9416729, 1081177, 5591170, 15596488, 9526624, 827683, 1042345, 976199, 7433888, 13008321, 923746, 931672, 938700, 1110255, 995242, 1071342, 1104343, 1033142, 847344, 5569374, 1055646, 1005186, 1109192, 1101010, 985999, 1013807, 5568249, 1098066, 1106523, 1044078, 15596515, 965766, 824005, 993466, 995965, 1066289, 820165, 15596279, 9527325, 1035836, 1099089, 893501, 1017772, 1073150, 1134522, 916122, 872137, 890610, 1004906, 1049788, 909268, 1048200, 1000050, 1089025, 1093113, 1045220, 866227, 1068719, 930917, 1040371, 1004001, 916050, 1042942, 909714, 904360, 977854, 902094, 1057377, 942817, 847270, 833025, 893400, 9832156, 1104414, 849843, 950824, 9655212, 5569230, 1004390, 1077373, 994928, 1060705, 924610, 866211, 5978656, 5978648, 897125, 1036661, 12384779, 826571, 12524365, 1075214, 1103741, 1026209, 1094190, 8090521, 899624, 1055425, 10121965, 1077555, 930118, 1024032, 913785, 1075368, 976047, 839656, 910032, 1056509, 1137775, 963502, 927382, 961269, 878775, 1059236, 1000237, 1133018, 837012, 922651, 5564303, 1096261, 908531, 12673433, 845622, 856060, 1051516, 879755, 930955, 925862, 962229, 1105301, 856553, 1122358, 1088414, 1012941, 1120443, 1037863, 6633210, 8090537, 832678, 835098, 906923, 1071939, 1123434, 1085604, 856435, 9420067, 1053690, 885406, 825176, 1045966, 904236, 923670, 897954, 1006184, 955587, 903325, 847982, 1026118, 12810393, 1040183, 868764, 965210, 830965, 1028816, 1054424, 1051211, 892768, 842125, 1039156, 1059593, 871756, 951412, 5566697, 826860, 1006978, 15741861, 844179, 1080414, 1124729, 906643, 986912, 5592931, 909894, 1058930, 1038217, 1007195, 10355978, 1076056, 854852, 917381, 914190, 844165, 1121393, 896369, 10285389, 1043590, 983584, 1080014, 8020001, 1040807, 1024306, 1105488, 1022254, 1092026, 952163, 1098248, 965267, 1023720, 1127831, 1065593, 9526410]"
40,"[1082185, 6534178, 903325, 1112205, 1055504, 9913338, 6034857, 840361, 961554, 995242, 995785, 1047226, 9571047, 845208, 913210, 1037863, 878996, 860776, 916122, 995852, 1088147, 825541, 828935, 834484, 1096343, 962568, 1081177, 916993, 1004906, 951412, 994928, 1018050, 5978656, 5978648, 824005, 1128240, 926065, 825494, 1029743, 1049788, 849843, 902167, 1124507, 944836, 834117, 1116821, 1079987, 1069621, 855138, 1082172, 897954, 923746, 1013321, 1130029, 1055646, 12810393, 835279, 5585510, 996028, 883202, 1013770, 899624, 12812474, 906883, 1081189, 854852, 1009969, 1135355, 1137688, 970030, 900842, 5580577, 1096036, 862349, 866211, 1117514, 857503, 904360, 904148, 1048383, 1024306, 1135886, 981760, 893018, 826249, 847270, 1039156, 12524691, 1072523, 822140, 863447, 12263788, 1058997, 883404, 999971, 10149640, 9677067, 1068719, 921836, 1038217, 1080414, 1124729, 10150194, 909714, 908531, 1126899, 820165, 9677202, 1005186, 965766, 1051516, 1065593, 1122358, 9835509, 1098066, 979707, 1070820, 828867, 932179, 6602697, 900802, 938700, 1088628, 913785, 1028816, 841762, 1133018, 1098844, 15716445, 1022254, 835300, 934639, 1033142, 1110142, 1056509, 1066725, 1077555, 834826, 5568378, 847982, 906923, 12577242, 963868, 1068292, 1035843, 5592931, 1082141, 9677236, 878739, 952163, 856942, 1009567, 1087753, 12384953, 866227, 909894, 880150, 1104343, 8019977, 1071939, 1067749, 12352204, 1007195, 1040935, 852856, 1022097, 7410290, 1026118, 822225, 1055737, 7025250, 897125, 901062, 12384779, 15831209, 987562, 7138817, 907014, 1037337, 6548453, 1119860, 1048962, 859075, 1088414, 866871, 977344, 821556, 938319, 6553737, 829323, 8276172, 12301109, 871680, 879755, 1027569, 5583595, 1101010, 1102949, 1061203, 983584, 1027102, 988416, 873474, 1068224, 6602440, 1033545, 1012338, 957772, 833025, 1014458, 844179, 900598, 1106523, 8273833, 7443348, 976199, 855488, 910032, 1002130, 1001475, 947441, 951197, 1050534, 5568845, 5567876, 871756, 1004066, 858439, 1044895, 9526892, 1106373, 986912, 914190, 8090537, 9836693, 995965, 1098248, 1053690, 933835, 1093329, 1094619, 832678, 1061220, 1092692, 1105488, 1101422, 5569230, 5565151, 1022011, 868764, 1092026, 1136257, 1006184, 844165, 1127179, 1062966, 1085604, 933637, 1127831, 819594, 930118, 5569471, 1076056, 896369, 1075368, 951590, 1110572, 1043590, 13512542, 898958, 893501, 866172, 890610, 8090521, 1023720, 1044078, 962229, 9526410, 1040807, 965267]"
