user_id,catb_recommender
22,"[1082185, 6534178, 979707, 991874, 5569374, 962568, 944836, 862349, 1101706, 1070820, 993466, 6034577, 1055425, 995785, 5978648, 5978656, 878996, 834484, 900586, 1047619, 6602697, 934369, 1079228, 1104349, 903325, 848154, 1073775, 858743, 914577, 916993, 916758, 921836, 854852, 7025106, 866211, 961554, 970119, 1052335, 897088, 1048257, 827656, 990656, 843756, 1082212, 1059347, 1070845, 1110142, 970030, 902167, 976199, 13190349, 888275, 1005274, 921504, 856345, 1133018, 7441419, 1046756, 1011578, 840361, 1055646, 1081177, 825749, 1122115, 852600, 12949855, 916122, 13382402, 1047769, 1118627, 885863, 860776, 13945244, 1124507, 1138443, 880150, 1026118, 1077490, 1075505, 5568729, 6034857, 1119830, 994928, 1005186, 1058997, 1013321, 938700, 1023473, 887503, 1130111, 971922, 9837501, 995816, 1138854, 873178, 995965, 872137, 1120362, 948670, 1133390, 5570048, 824758, 1105917, 901062, 1017472, 825541, 12988031, 866227, 941295, 933835, 938138, 835098, 883404, 1131602, 849843, 1137688, 866755, 7410288, 5569471, 1075074, 7139529, 990797, 850656, 1092835, 1069334, 1126899, 5569327, 1022254, 1033142, 878637, 12987976, 1106523, 981760, 1037863, 826249, 8014645, 923746, 929472, 837304, 909714, 935968, 1098066, 1039156, 985999, 1113415, 1087102, 10355978, 883003, 5568378, 8090440, 1075175, 1004906, 899624, 965766, 1132789, 1071939, 8181451, 917816, 5569845, 874643, 5569230, 819518, 5568489, 1051434, 951590, 1029504, 821695, 12810393, 12754036, 920200, 885582, 1096317, 923528, 986912, 932340, 914190, 829323, 1075368, 845208, 995242, 983584, 1074223, 873654, 1022097, 1029743, 904360, 857006, 1056509, 916050, 937060, 1102959, 1003472, 8090521, 1044895, 1104695, 844179, 1051402, 928640, 908531, 1076056, 1094262, 913210, 1001702, 867188, 10284966, 913785, 1024306, 845307, 909894, 1136257, 1065593, 987562, 833025, 1038217, 866871, 877226, 1110572, 847982, 1068719, 1023720, 1130777, 1053690, 1007195, 5592931, 962229, 879755, 1105488, 844165, 1096036, 893018, 1127831, 859075, 1006184, 910032, 1092026, 1044078, 1085604, 930118, 9526410]"
23,"[1082185, 995242, 1029743, 981760, 6534178, 1034176, 930917, 1002558, 1039781, 979707, 1075368, 842140, 987562, 873203, 1005274, 1044805, 911388, 903233, 1070272, 1130763, 1115576, 1004436, 1108854, 916122, 837644, 9832160, 883404, 961554, 1070820, 859191, 1029688, 1097195, 951590, 831763, 995785, 1138858, 12810422, 875396, 1078741, 9835903, 15926712, 1058930, 893221, 862349, 1019479, 906335, 840361, 838097, 1091520, 909338, 962568, 1120362, 826249, 888476, 1065593, 924014, 844179, 1102067, 885710, 1098066, 1076306, 1004906, 859075, 1043301, 1051468, 923746, 5569230, 847982, 860776, 1058997, 1079987, 1096036, 1053690, 927110, 1044078, 1026118, 962229, 1081177, 5978656, 1085604, 866211, 1023830, 854852, 893501, 1133018, 903325, 878996, 893018, 1126899, 908531, 844165, 1106523, 1006184, 1068719, 904360, 1127831]"
24,"[1133018, 1106523, 1082185, 1053690, 1092026, 926905, 844165, 1036501, 972312, 6534178, 883404, 1096036, 1076875, 951590, 1110572, 1016800, 9420312, 916381, 826249, 868764, 1037340, 1098066, 13841744, 1038663, 1038217, 8203451, 13189726, 1056762, 1082172, 899624, 1132771, 840361, 908531, 969568, 1039156, 882830, 995785, 995242, 1011832, 906262, 870547, 1094308, 879755, 1044078, 965766, 1029743, 962229, 896369, 893018, 895680, 923746, 981760, 844179, 1070845, 5569230, 994928, 983584, 866211, 10285144, 15926844, 1085604, 877447, 1028995, 1004906, 12324956, 860776, 883003, 859075, 15926887, 5580793, 1081177, 893501, 15926863, 1094955, 878996, 15926638, 9835619, 986912, 916122, 844462, 1068719, 5978656, 961554, 1111498, 1126899, 1070820, 1058997, 998049, 862349, 5592772, 962568, 898068, 904360, 854852, 903325, 1127831]"
25,"[1082185, 995242, 1133018, 1029743, 1106523, 5568378, 6534178, 8090537, 929018, 1003188, 844179, 1058779, 981760, 12427353, 1101567, 968936, 938700, 911470, 8090521, 1084177, 1065593, 883404, 15452812, 819765, 1110244, 1134522, 5569327, 822225, 995785, 849843, 10121965, 908531, 1035386, 979877, 898510, 875396, 1040700, 1004909, 834484, 1086795, 1012284, 908145, 1119399, 1029504, 826249, 5569230, 885863, 7410014, 1098066, 1138858, 1038217, 1044078, 1027039, 920844, 13506200, 927291, 961554, 13945244, 869577, 1031923, 1108168, 869728, 994928, 841228, 903233, 12301100, 1039589, 960528, 866211, 860776, 1071939, 1019479, 5587656, 962229, 12301109, 943233, 1082212, 866227, 990797, 918368, 1002850, 878996, 1004906, 845208, 1055646, 933835, 947798, 1043971, 838186, 906844, 979707, 867648, 1094955, 822785, 896369, 859075, 944317, 1075368, 1118281, 9527323, 1096036, 1043128, 825994, 1041796, 1002558, 951590, 5569471, 12757007, 1135222, 1133254, 1017838, 833025, 1110695, 967395, 854852, 12949590, 1005186, 916122, 941741, 5978648, 5978656, 1081177, 983584, 1033142, 15596279, 15629778, 864532, 914190, 923746, 844818, 854133, 1053690, 840361, 1075786, 1077643, 1000002, 847982, 1035143, 1026118, 973916, 9242918, 891141, 986912, 910777, 899624, 962568, 10355978, 864774, 1075175, 901062, 15926927, 6034857, 844165, 932242, 965766, 1092026, 1027569, 995965, 1054088, 1066289, 987562, 910032, 898068, 1102949, 1134109, 913785, 904360, 1048200, 1131438, 890610, 1037863, 1058997, 5592931, 913210, 845307, 862349, 879755, 906923, 893018, 1085604, 903325, 1068719, 1024306, 1070820, 15831255, 1126899, 1022254, 952163, 1105488, 1023720, 1127831]"
26,"[1029743, 995242, 1082185, 6534178, 844179, 981760, 5591154, 1003188, 899624, 840361, 979707, 883404, 859075, 9707137, 849843, 1127758, 962568, 839419, 995785, 1121636, 869150, 1106301, 885463, 961554, 845208, 13382327, 826249, 921836, 1082212, 834484, 858302, 5585510, 933067, 865528, 939636, 1098066, 969866, 1009368, 866211, 835004, 895680, 1025611, 5568378, 9296919, 1013572, 848970, 821083, 878996, 8119157, 1050851, 1051323, 1004906, 850807, 843558, 820122, 1040700, 896862, 1096036, 15716719, 1039156, 7410014, 1042438, 916122, 860776, 923746, 965766, 994928, 1123842, 936594, 918335, 1122358, 8065410, 9297154, 1071342, 834117, 838186, 1081177, 6463789, 1054262, 833025, 913210, 1062966, 990797, 1104649, 1133018, 986912, 914190, 940766, 882013, 912112, 903325, 1033142, 5978648, 5978656, 1062002, 1022254, 918846, 861279, 1106523, 901062, 951590, 1044078, 1068719, 904129, 9245429, 1122876, 1076056, 908531, 1058997, 7443351, 962229, 7409824, 9526564, 1074868, 1065593, 6704035, 844165, 862349, 5569230, 1053690, 854852, 947865, 1092026, 9527160, 1124077, 1024306, 906923, 5592694, 1070820, 1085604, 931324, 1102949, 904360, 1126899, 867188, 898958, 933637, 952163, 1127179, 1023720, 930118, 965267, 1127831]"
27,"[1031923, 887003, 1102416, 1005609, 1012284, 1002558, 12673243, 9245108, 1082185, 10182813, 1019479, 863529, 995242, 911470, 909268, 1029743, 833025, 1077555, 986912, 887503, 1016302, 975649, 987562, 981760, 1075368, 1056509, 847982, 1132771, 1058930, 1048272, 6534178, 1133018, 954495, 914190, 1076056, 961554, 1131438, 1106523, 916122, 995785, 883404, 1044078, 840361, 5569230, 826249, 1098066, 923746, 962568, 866211, 819845, 1004906, 951590, 844179, 1006184, 5978656, 1070820, 908531, 862349, 904360, 1058997, 1127831, 1126899]"
28,"[1082185, 6534030, 10344585, 8177622, 6533362, 1017363, 862349, 1120443, 14106445, 940947, 967395, 1058997, 981760, 1070820, 13506200, 996028, 8090521, 5569327, 992730, 6534178, 1027068, 897954, 5569230, 994685, 850676, 892531, 1068832, 951590, 824005, 849202, 951412, 13003092, 916122, 878996, 995242, 1126899, 5568378, 861419, 903567, 1055155, 961554, 6979222, 1004906, 985999, 854900, 914190, 1101173, 8181451, 903325, 1017195, 930603, 1083840, 923746, 7155863, 995785, 962568, 1053690, 1029743, 1105120, 1072968, 1075368, 1038325, 840361, 919948, 1074594, 1065593, 854852, 866211, 1081177, 883404, 844179, 1106523, 1133018, 860776, 1044078, 826249, 1098066, 913785, 5978656, 12185599, 908531, 871741, 859075, 1068719, 904360, 1127831]"
29,"[1082185, 839094, 1053690, 1092026, 1076875, 1029743, 995242, 868764, 844165, 916381, 1106523, 981760, 893501, 849202, 826249, 1133018, 1098066, 827180, 1102185, 841309, 951590, 1075793, 840361, 1128744, 867188, 15831255, 1048507]"
30,"[1082185, 995242, 1029743, 6534178, 981760, 5591083, 840361, 859075, 914190, 873203, 6534480, 995785, 1002558, 5585701, 883404, 12946027, 961554, 833025, 6463742, 822178, 1136257, 987562, 826249, 1112238, 1098066, 923746, 862349, 1070820, 854405, 1004906, 916122, 12810389, 951590, 903325, 5569230, 1051516, 1043301, 1106523, 1126899, 1133018, 1022254, 1024306, 908531, 848761, 904360, 1127831]"
31,"[1082185, 6534178, 961554, 981760, 1058997, 1070820, 840361, 862349, 916122, 995242, 859075, 979707, 1004906, 866211, 1029743, 903325, 1126899, 962568, 995785, 971922, 819978, 844179, 5978648, 5978656, 834484, 1002558, 968992, 1062128, 1136257, 933835, 954642, 1057260, 1070702, 987562, 1132771, 878996, 824005, 908531, 1138443, 901062, 970119, 6463742, 921504, 1110142, 923746, 997907, 959316, 907647, 1055504, 1137775, 976199, 1018740, 874972, 1129576, 7166865, 1055646, 1034686, 860248, 848319, 885863, 860776, 866755, 982469, 1008032, 1081177, 1013321, 938700, 5570383, 859427, 977344, 896085, 9837501, 855356, 1005186, 1070845, 1096036, 914577, 5569471, 847270, 820165, 1027168, 5569230, 1101010, 908318, 1105917, 885290, 897954, 12301109, 914190, 819927, 883404, 849843, 994928, 1070214, 6034857, 909714, 825365, 879876, 913210, 898847, 1110764, 1056746, 1098066, 9859111, 6463727, 915617, 1092588, 826249, 939527, 1001412, 9524511, 1044078, 819063, 995965, 993466, 1040807, 9526673, 1128016, 866227, 1065331, 1104343, 906838, 854852, 856345, 887393, 1056492, 921744, 999971, 1009449, 15716445, 959219, 1131382, 1039156, 5585701, 964520, 863447, 1033142, 1108152, 845208, 833025, 845868, 1051989, 7166861, 942817, 856435, 951590, 912902, 1122547, 1087102, 7166791, 923673, 978906, 900802, 1113141, 882190, 898212, 1028816, 1097195, 9245106, 9522453, 1043730, 1133018, 1071939, 16729415, 965766, 1077490, 1026118, 953180, 955288, 1039287, 861419, 1139827, 12810393, 1079820, 1093113, 1115577, 1022254, 920844, 847982, 1126979, 1109374, 1078763, 873887, 1031906, 1051781, 981086, 897125, 874149, 1013503, 1065593, 8290421, 871061, 1074333, 5568378, 889649, 12262778, 15716719, 999858, 993638, 986912, 1105034, 913144, 12385374, 940947, 1103629, 969977, 893118, 943362, 871756, 832678, 1078100, 907418, 906923, 909894, 9881666, 8090537, 12352201, 1051516, 1056509, 1106523, 834117, 9833277, 1037863, 914318, 821695, 1006184, 1137688, 1100137, 1111722, 864805, 1055201, 883003, 1073244, 881706, 899624, 904360, 5569845, 1043751, 845307, 1023830, 1062973, 1042438, 1024306, 9832156, 1068719, 858918, 1077555, 1043590, 1097849, 1086713, 1122358, 1058404, 13776705, 893501, 990797, 825006, 1124729, 971957, 896369, 9368203, 1080414, 893018, 873654, 1037337, 1054424, 1053690, 1049788, 1123556, 8090521, 907014, 983584, 1044895, 1062966, 1038217, 1076056, 15596279, 7025275, 962229, 890610, 910032, 844165, 1027569, 913785, 868764, 1075368, 1007195, 5592931, 1092026, 1110572, 1127831, 1105488, 933637, 891954, 930118, 879755, 952163, 1085604, 1098248, 9527290, 1023720, 965267, 9526410]"
32,"[1082185, 6534178, 862349, 1002178, 6602697, 1058997, 961554, 1048068, 880427, 979707, 840361, 1094924, 920002, 1070820, 1049906, 13071902, 944836, 962568, 1055504, 1028816, 6034857, 900842, 878996, 995785, 855718, 925694, 1108152, 834484, 1003649, 15972298, 1092040, 843756, 1007269, 1110142, 1055425, 981760, 940278, 865156, 1004906, 10457044, 1077490, 1026118, 6039687, 903325, 1035843, 901062, 916122, 824005, 959737, 951412, 976199, 1081177, 1025641, 9677202, 1126899, 828143, 828867, 850562, 1034686, 1051211, 12385916, 970030, 8293447, 1068957, 919423, 7025250, 967395, 1055646, 860776, 1137688, 1051516, 1070782, 5978648, 5978656, 1085696, 1116821, 9487603, 1009449, 866227, 12673433, 938700, 821200, 14025185, 825541, 1088836, 970202, 908318, 1119051, 907625, 965766, 850529, 1136257, 1074172, 848471, 920205, 923746, 1005186, 1100137, 883404, 942556, 8181477, 845208, 5569471, 883932, 854852, 911470, 12385373, 849843, 9419444, 862826, 994928, 1033142, 866211, 930603, 1075074, 951590, 894447, 882247, 909306, 1092354, 826784, 826249, 986912, 1099089, 1098066, 844175, 1022254, 837270, 1108844, 1002558, 897125, 839346, 1101725, 869622, 5569230, 1027569, 914190, 885023, 887474, 893501, 899624, 1053690, 8014645, 1024306, 1051434, 5981072, 935993, 995242, 1106523, 929605, 987562, 5568378, 847982, 12648967, 866172, 913210, 962229, 1065593, 1028953, 1098815, 1133018, 868764, 1029743, 913785, 881883, 1022053, 904360, 919766, 1038217, 1068719, 844179, 933835, 1096036, 859075, 983584, 833025, 908531, 1105488, 869177, 1098248, 844165, 5592931, 910032, 1092026, 1044078, 1127179, 1023720, 1085604, 1127831]"
33,"[1082185, 1029743, 995242, 5590613, 5590695, 5572738, 5591103, 981760, 1122358, 820122, 969866, 986912, 1110572, 840361, 1044655, 871756, 826249, 1098066, 1106523, 951590, 1133018, 1085604, 879755, 10351524]"
34,"[1082185, 995242, 993638, 1029743, 6534178, 1044805, 981760, 1096635, 1000753, 1133018, 847573, 1110255, 951590, 1056005, 909268, 986912, 923746, 829722, 819063, 1106523, 1044078, 987562, 840361, 15716719, 844179, 1004906, 1110572, 883404, 995785, 1065593, 845622, 826249, 1098066, 5569230, 916381, 879755, 908531, 1070820, 1138474, 952163, 904360, 1127831]"
35,"[1082185, 1058997, 6534178, 860975, 1029743, 995242, 6034577, 981760, 5569230, 5569845, 883404, 819978, 840361, 1056509, 940947, 995785, 916122, 826249, 923746, 1076875, 1053690, 870547, 1098066, 1126899, 951590, 869573, 1008787, 961554, 1092026, 1133018, 6534578, 893501, 843744, 6464165, 986912, 1106523, 877358, 833025, 846823, 1048462, 1126895, 831390, 962229, 866211, 6463752, 832442, 839419, 1004906, 1044078, 1070820, 962568, 908531, 865456, 871876, 1040807, 1076056, 837270, 904360, 1127831]"
36,"[1082185, 1029743, 878996, 995242, 961554, 6534178, 1097991, 866211, 865705, 981760, 916122, 1126899, 1080472, 845208, 1014948, 9420140, 15926886, 8019977, 1047076, 1075313, 851819, 1062117, 969568, 863885, 1055504, 5585510, 925626, 979707, 1062002, 1044805, 1003188, 903325, 1079023, 1031260, 859075, 6034857, 995785, 883404, 904833, 1096317, 918335, 857503, 912451, 12384431, 1136257, 834484, 902172, 849843, 819927, 867931, 5591814, 982790, 6633273, 1045220, 873902, 1106064, 1131602, 1108152, 1067779, 840361, 844179, 900145, 1101980, 5568378, 1109370, 5995312, 851287, 7464370, 962229, 5978648, 5978656, 1004906, 1010190, 826249, 826666, 1098066, 1055646, 1053924, 938700, 1013321, 860776, 8276172, 1038692, 962568, 923746, 5564901, 930917, 924352, 1058997, 8273833, 10344586, 994928, 1075214, 1025641, 824005, 928342, 865174, 1081262, 7410168, 921744, 899624, 13945244, 912817, 970747, 1081177, 901062, 1000908, 1005186, 847025, 866227, 1054262, 935393, 870547, 897954, 1122358, 9677109, 970866, 977497, 908531, 871513, 1127624, 833025, 926905, 1071939, 12810393, 1033142, 7466252, 965766, 914190, 954966, 1085920, 872177, 922636, 1026118, 909714, 1057113, 898068, 952806, 15926844, 891542, 856060, 1118012, 1079987, 1069621, 7169034, 1024306, 1070214, 862349, 893018, 906923, 873203, 951590, 12263692, 866871, 9523058, 847982, 5569230, 1075505, 1070820, 13115579, 1048200, 5569471, 995965, 1096036, 12670635, 1033707, 12670071, 909894, 986912, 913210, 1037863, 1076056, 976199, 879755, 904360, 12349795, 1044078, 7441873, 1022254, 913785, 1026737, 854852, 949334, 844165, 1092026, 987562, 1093329, 983584, 1038217, 960744, 910032, 1110572, 8090521, 1068719, 933835, 1053690, 1127179, 1106523, 891954, 9527290, 930118, 819594, 5592931, 933637, 1098248, 1105488, 1065593, 1133018, 1057102, 1006184, 1007195, 7024990, 1075368, 1127831, 1023720, 1085604, 965267, 9526410]"
37,"[1082185, 1133018, 1106523, 1097001, 6534178, 1067695, 1053690, 1092026, 883404, 844165, 868764, 1076875, 862732, 826249, 878996, 995242, 1098066, 1128812, 995785, 1029743, 981760, 959985, 923746, 916381, 951590, 1135681, 835973, 1138854, 961554, 1065593, 1019099, 1096036, 898869, 840361, 1004906, 916122, 919948, 893501, 5569230, 1022097, 901062, 1126899, 908531, 1070820, 904360, 1022254, 1127179, 1127831]"
38,"[1082185, 6704207, 963835, 1029743, 1106523]"
39,"[1082185, 981760, 961554, 6534178, 1016709, 840361, 857503, 923746, 1127716, 1058997, 824005, 979707, 995785, 1029743, 1126899, 962568, 6602697, 834484, 903325, 916122, 8090536, 873627, 878996, 839656, 862349, 995242, 923789, 1070820, 1045220, 930917, 6034857, 1013321, 1037332, 971949, 938700, 6463742, 1137344, 845774, 1040346, 5568249, 5569327, 860776, 1003188, 5569374, 859075, 9837807, 1055646, 866211, 977854, 883404, 849843, 958700, 12524365, 1110142, 1089025, 5591154, 7025250, 959985, 1000707, 1102927, 987562, 826249, 845208, 9655212, 1042345, 1098066, 9416729, 5978648, 5978656, 1105301, 837012, 1081177, 878775, 1095040, 1055425, 7433888, 869577, 856435, 994928, 1104343, 999971, 950824, 5568378, 847270, 5569471, 1015597, 1110255, 833458, 10285185, 907631, 1093113, 861819, 1120443, 970747, 882496, 931672, 864532, 893400, 1004906, 922651, 1116821, 847344, 1104414, 899624, 1075214, 1005186, 820165, 9526624, 940947, 888835, 955587, 929433, 866227, 12384779, 845622, 1026209, 930955, 886481, 963502, 826571, 15596515, 1077373, 1054424, 1088414, 1137775, 1000237, 1060705, 1071939, 12673433, 13417591, 844179, 1033142, 13008321, 856345, 825006, 908531, 942817, 1109192, 15596488, 1048462, 1106523, 856553, 9420067, 951590, 959821, 908145, 1136257, 921744, 946273, 927382, 8090537, 827683, 897125, 957164, 868683, 1048383, 1004390, 1011300, 970030, 6633210, 995965, 1051516, 902094, 856060, 976199, 987724, 1024032, 1130581, 12810393, 15741861, 1044078, 1051211, 1123434, 1037863, 1000050, 9527325, 1059236, 1096261, 924610, 923670, 1013807, 1026118, 847982, 885406, 1028816, 1012941, 913210, 825176, 1040371, 1017772, 1004001, 901062, 5591170, 1134522, 893018, 949784, 976047, 5569230, 925437, 1042942, 826860, 1094190, 871756, 1043301, 1122358, 10121965, 904236, 872137, 822140, 835098, 1071342, 965210, 1038217, 1036661, 893501, 1034686, 1039156, 896369, 1058930, 985999, 854852, 965766, 909714, 1099089, 1101010, 1096036, 1045966, 1133018, 5564303, 1043590, 5566697, 904360, 933835, 1040183, 909894, 1076056, 990797, 8090521, 1080414, 1068719, 914190, 1066289, 1040807, 1024306, 1042438, 1048200, 1124729, 1065593, 962229, 9832156, 925862, 906923, 1073150, 1059593, 1056509, 892768, 916050, 842125, 833025, 1022254, 868764, 1041796, 983584, 890610, 1057377, 986912, 1049788, 906643, 10285389, 1053690, 1121393, 910032, 1077555, 913785, 917381, 5592931, 1006978, 1075368, 1006184, 8020001, 10355978, 830965, 844165, 1080014, 1085604, 1092026, 879755, 1098248, 1110572, 1007195, 1105488, 1023720, 965267, 1127831, 930118, 952163, 9526410]"
40,"[1082185, 6534178, 961554, 878996, 903325, 1029743, 995242, 916122, 5978648, 5978656, 840361, 995785, 995852, 834484, 845208, 6034857, 962568, 883202, 1047226, 906883, 1055646, 1004906, 9913338, 9571047, 860776, 866211, 970119, 899624, 1096343, 820165, 908531, 847270, 1082172, 1112205, 979707, 994928, 902167, 1082141, 900842, 9677202, 1037863, 880150, 12384779, 1005186, 1033142, 1013321, 878739, 938700, 1035843, 901062, 1055504, 926065, 866227, 1098844, 963868, 856942, 1022254, 825494, 883404, 848319, 981760, 1072523, 921836, 1009969, 879528, 1013770, 1069621, 6602697, 1098066, 1070820, 1096036, 977344, 849843, 855138, 826249, 1067749, 7410290, 7138817, 862349, 944836, 1110142, 1066725, 1124507, 1130029, 965766, 999971, 1088147, 8276172, 854852, 5569230, 834826, 844179, 1104343, 8273833, 900598, 1058997, 9835509, 1028816, 913210, 900802, 1010582, 857503, 1033545, 8019977, 905868, 996028, 863447, 5568845, 1068292, 1135886, 835300, 909714, 932179, 835279, 825541, 12263788, 923746, 1071939, 897125, 934639, 1128240, 12524691, 976199, 5583595, 938319, 9526892, 855488, 970030, 1081189, 822225, 1055737, 15831209, 828935, 1126899, 859075, 1022097, 10150194, 5568378, 1119860, 822140, 10149640, 1081177, 1061203, 1039156, 904148, 1027102, 1048383, 1137688, 834117, 821556, 1040935, 871680, 1014458, 1088628, 1038217, 7025250, 904360, 951412, 897954, 12352204, 951197, 6553737, 1117514, 1024306, 1051516, 9677067, 1136257, 1079987, 847982, 1049788, 1124729, 1022011, 1007195, 6602440, 939636, 983584, 833025, 1027569, 1094619, 1048962, 951590, 5585510, 1009567, 12577242, 852856, 1080414, 896369, 1116821, 1018050, 12812474, 12810393, 1037337, 1088414, 985999, 824005, 909894, 7443348, 988416, 1004066, 5565151, 914190, 866871, 1135355, 1001475, 893018, 1012338, 866172, 12301109, 5580577, 907014, 986912, 832678, 15716445, 1106373, 1026118, 841762, 829323, 1122358, 873474, 12384953, 1053690, 8090537, 5567876, 1050534, 1068719, 1044895, 1076056, 9836693, 1002130, 8090521, 947441, 995965, 1101010, 1101422, 1061220, 910032, 1093329, 5569471, 1133018, 987562, 1106523, 5592931, 1098248, 858439, 844165, 1043590, 1077555, 1068224, 962229, 13512542, 1102949, 1056509, 933637, 879755, 871756, 933835, 1110572, 1065593, 6548453, 1062966, 1044078, 1092692, 957772, 1075368, 1127179, 1006184, 819594, 893501, 868764, 1105488, 930118, 913785, 1092026, 1023720, 1040807, 890610, 1127831, 1085604, 952163, 965267, 9526410]"
